Date,Sales_size,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
2016-02-14,7.717556901416752,197561,170,0,0,12905,0,0,1352,1323,0
2016-02-15,7.52748154001187,194855,170,0,0,55703,0,0,0,4632,0
2016-02-16,7.006464927156045,193160,165,0,676,12133,0,0,0,1323,0
2016-02-17,7.486836391307702,179835,156,0,2028,13126,0,0,676,1433,0
2016-02-18,7.568126688716037,175636,151,0,4056,9817,0,0,1352,1323,0
2016-02-19,7.025951466532669,192635,161,0,2028,15442,0,0,0,1433,0
2016-02-20,7.6020501988265545,177211,151,0,0,13457,0,0,0,1433,0
2016-02-21,7.259223558564361,189768,161,0,0,15442,0,0,0,772,0
2016-02-22,6.4300625249993395,180320,156,0,676,31436,0,0,0,2095,0
2016-02-23,6.734137338828439,208180,170,0,1352,9044,0,0,0,1654,0
2016-02-24,7.306453065331163,193967,165,0,4056,13015,0,0,1352,1103,0
2016-02-25,7.219744024925454,177897,151,0,0,13236,0,0,676,1103,0
2016-02-26,7.202320350378527,190737,161,0,1352,10037,0,0,0,1764,0
2016-02-27,7.434496561990463,173456,151,0,0,10368,0,0,0,661,0
2016-02-28,6.768472233928608,187588,161,0,0,10037,0,0,0,551,210919
2016-02-29,7.414007243532335,180724,156,0,0,60998,0,0,0,6066,0
2016-03-01,6.486965733185174,191868,165,0,10818,15111,0,0,0,2206,0
2016-03-02,7.267990479975,185407,161,0,2028,15001,0,0,1352,1433,0
2016-03-03,7.515930165678159,177211,151,0,2704,12464,0,0,0,1323,0
2016-03-04,7.876961161521928,196794,165,0,0,18200,0,0,0,2095,0
2016-03-05,8.140218218781667,186457,161,0,1352,9044,0,0,0,992,0
2016-03-06,7.865525306301161,183308,156,0,0,11140,210919,0,0,1323,0
2016-03-07,7.060257364216744,181289,156,0,0,47651,0,0,0,3640,0
2016-03-08,7.0790853654979315,206322,175,0,676,7390,0,0,0,1213,0
2016-03-09,7.186062290896861,186376,161,0,676,11692,0,0,0,1323,0
2016-03-10,7.123791738697884,176605,151,0,2028,11251,0,0,2028,882,0
2016-03-11,1.9219148280545015,197601,165,0,2704,11912,210919,0,0,4522,0
2016-03-12,0.26857127062616004,174344,151,0,676,8603,210919,0,0,551,421839
2016-03-13,7.29722815509081,194936,165,0,0,8603,210919,0,676,661,210919
2016-03-14,7.663833921787578,219566,190,0,6085,50850,210919,0,0,6507,0
2016-03-15,7.542725515300515,227964,200,0,5409,15773,0,0,3380,551,0
2016-03-16,7.48645682571669,223846,195,0,3380,9706,0,0,676,551,210919
2016-03-17,7.616900867161038,212702,185,0,2028,12795,0,0,1352,661,0
2016-03-18,7.5112234805302025,227156,195,0,1352,17869,0,0,0,2316,0
2016-03-19,7.429933183121867,213671,185,0,676,10258,210919,0,0,661,0
2016-03-20,7.153546171933526,219081,190,0,0,14780,210919,0,0,772,421839
2016-03-21,0.19060312344342165,226430,195,0,676,213548,0,0,0,28127,0
2016-03-22,7.234689263571907,227964,200,0,2028,12133,0,0,0,3198,0
2016-03-23,7.390664662916857,225017,195,149,4732,10368,0,0,1352,1323,0
2016-03-24,7.6889750190747765,211975,185,0,4056,13457,0,0,676,1103,0
2016-03-25,7.999034862837585,228206,195,0,3380,14891,0,0,0,992,0
2016-03-26,7.918656057368187,218354,190,0,676,8493,0,0,676,441,0
2016-03-27,7.277256352783341,254370,214,0,0,23605,0,0,0,2757,0
2016-03-28,6.906591429275729,253078,214,0,0,163581,0,0,0,30554,0
2016-03-29,6.783941100399741,244397,209,0,676,9375,0,0,0,2316,0
2016-03-30,6.750267914230806,235312,200,0,2028,13236,0,0,1352,1875,0
2016-03-31,6.644583473677844,234465,200,0,1352,16214,0,0,0,1985,0
2016-04-01,5.239877616462854,248717,214,0,1352,85596,0,0,2028,38275,0
2016-04-02,6.354711776542043,243792,209,0,1352,10037,0,0,676,330,210919
2016-04-03,5.2205390392358115,250655,214,0,0,17648,421839,0,0,2206,421839
2016-04-04,5.4369181503257344,250655,214,0,676,32870,210919,0,0,7280,0
2016-04-05,0.0,249323,214,0,4056,18641,0,0,1352,3088,0
2016-04-06,5.687831158477676,242540,209,0,4056,13015,0,149,3380,1654,0
2016-04-07,6.153467077150978,237372,204,0,4056,14118,0,0,0,1103,0
2016-04-08,6.760146929827835,249363,214,0,1352,11802,0,0,0,2095,0
2016-04-09,6.616740300702533,244034,209,0,0,12133,210919,0,1352,1103,0
2016-04-10,5.2205390392358115,250655,214,0,0,11030,210919,0,0,992,0
2016-04-11,5.758560665111595,249081,214,0,0,38496,210919,0,0,6618,210919
2016-04-12,5.876443176168127,248919,214,0,3380,10258,0,0,676,1544,0
2016-04-13,5.423114191649127,247587,209,0,6761,13788,0,0,0,1323,0
2016-04-14,6.25136706499183,252230,214,0,4056,17317,0,0,1352,1764,0
2016-04-15,6.853570152983917,263334,224,0,2028,15111,0,0,0,2757,0
2016-04-16,7.031155954926431,260184,219,0,1352,12574,210919,0,1352,882,210919
2016-04-17,6.035320033110307,263334,224,0,676,11251,210919,0,676,882,0
2016-04-18,5.8880107041254774,265514,224,0,5409,44342,210919,0,0,6177,0
2016-04-19,5.749312423912685,264222,224,0,3380,15552,0,0,0,2978,0
2016-04-20,6.7344246109509625,259296,219,0,4056,12795,210919,0,2028,1764,0
2016-04-21,7.00177786597827,252190,214,0,4056,13236,0,0,1352,1544,0
2016-04-22,7.154731655437398,263899,224,0,3380,15221,0,0,676,2647,0
2016-04-23,6.656261613439926,260023,219,0,1352,15111,210919,0,0,1213,0
2016-04-24,5.456771800634306,265029,224,0,676,14118,210919,0,0,1985,0
2016-04-25,6.027233879272696,265998,224,0,0,74455,0,0,0,10699,210919
2016-04-26,5.815264558695319,265110,224,0,6085,21178,0,149,676,4081,0
2016-04-27,6.4076129808149345,254855,214,0,2704,21950,0,0,0,1323,0
2016-04-28,6.795788675620541,253159,214,0,2704,17869,0,0,676,2426,210919
2016-04-29,6.52833346231075,284249,239,0,0,22171,210919,0,676,2978,0
2016-04-30,6.6648492016143335,274558,229,0,0,15883,210919,0,1352,1103,0
2016-05-01,6.53752829817316,269955,234,0,676,25480,0,0,0,2536,0
2016-05-02,5.901508366090491,261396,224,0,0,56475,210919,0,676,6177,0
2016-05-03,6.544800298504832,267856,229,0,0,15773,0,0,0,2426,0
2016-05-04,6.020577679874621,259861,224,0,676,40150,0,0,676,772,0
2016-05-05,5.985616456930185,254047,219,0,0,19082,0,0,0,1654,0
2016-05-06,6.268058589043003,271005,234,0,0,19082,0,0,0,5073,210919
2016-05-07,6.4219699074857886,267533,229,0,0,14560,210919,0,0,1433,0
2016-05-08,5.943546038620498,285298,243,0,0,12795,210919,0,0,882,0
2016-05-09,5.782225139346078,269996,229,0,0,48754,0,0,0,5735,0
2016-05-10,6.447724026835366,279202,239,0,3380,21619,210919,0,0,2206,0
2016-05-11,6.227458574529543,260669,224,0,2028,24046,210919,0,2704,1764,0
2016-05-12,6.0692122430392565,260871,224,0,0,15001,210919,0,0,1103,0
2016-05-13,6.39209104388435,279888,239,0,0,17648,0,0,0,2206,0
2016-05-14,7.079920648368171,268098,224,0,0,13567,0,0,0,1103,0
2016-05-15,6.36144921670226,291920,239,0,0,17428,0,0,0,1764,421839
2016-05-16,7.563243784462263,271530,229,0,0,55482,421839,149,0,4632,0
2016-05-17,7.458149497477677,302943,258,0,4732,28458,0,0,2704,3309,0
2016-05-18,7.434740871140147,300157,253,0,1352,15001,0,0,2028,1875,0
2016-05-19,7.358454414298362,292445,248,0,4056,10589,0,0,1352,1544,0
2016-05-20,7.244385140539103,314046,263,0,1352,17979,0,0,0,2426,0
2016-05-21,6.841826685021247,293616,248,0,676,9155,632759,0,0,1213,0
2016-05-22,6.111100977845508,314450,263,0,0,13567,0,0,0,882,0
2016-05-23,6.7583557557293155,301408,253,149,676,66513,0,0,0,9486,0
2016-05-24,7.078580478381848,304235,258,0,2028,16104,0,0,1352,882,0
2016-05-25,7.807373228076157,294181,248,0,2704,15001,0,0,1352,2426,0
2016-05-26,8.043419757217643,287559,243,0,1352,39268,0,149,676,2206,0
2016-05-27,7.667945072674948,330681,273,0,676,26472,0,0,1352,1764,0
2016-05-28,6.827394735044933,294746,248,0,0,18089,0,0,0,1985,0
2016-05-29,6.534864755265181,312673,263,0,0,19413,0,0,0,1544,0
2016-05-30,6.951480423738023,294504,248,0,0,107656,0,0,2028,15663,0
2016-05-31,7.088504789991401,318730,263,0,3380,20847,0,0,0,1654,0
2016-06-01,6.869752508225416,288528,248,0,1352,38275,0,0,1352,3419,0
2016-06-02,5.814228884779827,289659,248,0,4056,18751,0,0,0,2536,0
2016-06-03,6.795283646347634,317842,268,0,2028,20847,0,0,0,3750,0
2016-06-04,5.647461102063296,296644,253,0,0,18641,0,0,0,1985,0
2016-06-05,5.8076739480438855,306456,263,0,0,14670,0,0,0,1764,0
2016-06-06,6.732959608623747,289094,248,0,7437,71366,0,0,0,7831,0
2016-06-07,6.463367691996209,294666,253,0,2704,25369,0,0,676,2867,0
2016-06-08,7.274676944685856,288528,248,0,2704,23163,0,0,0,2867,0
2016-06-09,7.766315369790242,283118,243,0,676,23053,0,0,676,1654,0
2016-06-10,7.679601381146298,313319,268,0,1352,22281,0,0,0,5735,0
2016-06-11,7.647021254074768,297411,253,0,0,16655,0,0,0,772,0
2016-06-12,5.961326953722733,315379,268,0,0,21178,0,0,0,1433,0
2016-06-13,6.194179671213429,291234,248,0,0,48754,0,0,0,6066,0
2016-06-14,7.120543229720176,286833,243,0,1352,18310,0,0,0,1103,0
2016-06-15,8.355869217233979,296038,243,0,2704,19192,0,0,0,2757,0
2016-06-16,7.304675819990947,283360,234,149,676,22060,0,0,676,2647,0
2016-06-17,6.701039096436928,317922,263,0,676,23715,0,0,0,3198,0
2016-06-18,6.303059983681718,305971,253,0,676,18420,0,0,0,2647,0
2016-06-19,6.884877097627999,326603,268,0,0,20626,0,0,0,1875,0
2016-06-20,7.568807132053719,297088,248,0,0,57909,0,0,0,9155,0
2016-06-21,7.5260093535233725,313642,258,0,2028,28899,0,0,0,2978,0
2016-06-22,7.5001217581979125,310332,258,0,676,19303,0,0,0,1875,0
2016-06-23,8.006494465434006,278071,234,0,2028,22060,0,0,0,2426,0
2016-06-24,7.98678543639215,313239,263,0,2028,26693,0,0,676,2316,0
2016-06-25,7.593523025423291,294585,248,0,0,17207,0,0,0,2206,0
2016-06-26,7.287926553013249,321516,268,0,0,19634,0,0,0,2867,0
2016-06-27,7.570172708616947,301449,253,0,0,53056,0,0,0,7721,0
2016-06-28,7.849074331371519,315177,258,0,0,22943,0,0,676,2867,0
2016-06-29,7.700803741876898,310655,258,0,676,19854,0,0,0,1985,0
2016-06-30,7.435424674094875,282997,239,0,676,24156,0,0,676,2095,0
2016-07-01,7.081486314219939,318932,268,0,0,37282,0,0,0,4081,0
2016-07-02,7.149010740267099,301449,253,0,0,16766,0,0,0,772,0
2016-07-03,7.019685721385982,297896,253,0,0,18200,0,0,0,2095,0
2016-07-04,7.476771441391569,298946,253,0,0,71587,0,0,0,9927,0
2016-07-05,7.200876012520247,311301,258,0,0,25921,0,0,0,3529,0
2016-07-06,6.82861236774748,311987,258,0,676,27465,0,0,0,2095,0
2016-07-07,6.549941326587412,283280,239,0,676,30995,0,0,0,2757,0
2016-07-08,6.822568209907854,318245,268,0,0,31988,0,0,676,5184,0
2016-07-09,6.488099591101782,301449,253,0,0,17869,0,0,0,1433,0
2016-07-10,7.2432682733281215,316792,268,0,0,15883,0,0,0,1654,0
2016-07-11,7.742965052983897,298946,253,0,0,49305,421839,0,0,6728,210919
2016-07-12,7.024319177307689,321556,263,0,0,18641,0,0,0,4412,0
2016-07-13,7.0944770349761646,309363,258,0,0,25921,0,0,0,1654,0
2016-07-14,6.969685583706406,291557,248,0,0,22502,0,0,0,2426,0
2016-07-15,6.813622444091379,315782,268,0,0,26142,0,0,0,2978,0
2016-07-16,6.944384218206909,297371,253,0,0,19303,421839,0,0,2095,0
2016-07-17,6.860443900490693,315621,268,0,0,20516,0,0,0,1875,0
2016-07-18,7.260625429314741,297936,253,0,676,55924,0,0,0,6949,0
2016-07-19,6.375892762486592,343319,278,0,0,19523,0,0,0,4301,0
2016-07-20,6.6086146576049,327815,268,0,0,25700,0,0,0,2647,0
2016-07-21,6.88763935601106,311018,258,0,0,22171,0,0,0,2206,0
2016-07-22,7.195553778940713,328864,278,0,0,20626,0,0,0,1985,0
2016-07-23,6.236767182264265,317720,268,0,0,16435,421839,0,0,882,210919
2016-07-24,6.408976425356638,328703,278,0,0,22502,0,0,0,772,0
2016-07-25,7.003986452264679,311947,263,0,0,39157,0,0,0,4963,0
2016-07-26,7.588852962062022,328703,273,0,0,302012,0,0,676,11581,0
2016-07-27,7.322659350469694,331206,273,0,0,17758,210919,0,0,992,0
2016-07-28,7.299309033663349,304073,253,0,676,21178,0,0,0,1654,0
2016-07-29,7.200208082808075,328864,278,0,0,20737,0,0,0,992,0
2016-07-30,7.3144919285467624,320587,273,0,0,20626,0,0,0,1985,210919
2016-07-31,6.357779082815662,329753,278,0,0,291533,421839,0,0,1544,210919
2016-08-01,6.801659405070046,312835,263,0,0,59233,210919,0,0,6066,0
2016-08-02,7.163877196186549,328703,273,0,0,41253,0,0,0,9927,0
2016-08-03,7.322659350469694,331206,273,0,0,25480,0,0,0,3198,0
2016-08-04,7.1895299507081365,304679,248,0,676,25039,0,0,0,3419,0
2016-08-05,7.626668447129587,329430,278,0,0,21068,0,0,0,1985,0
2016-08-06,7.229258083244314,317720,268,0,0,19192,210919,0,0,1985,0
